nivel_territorial_codigo,nivel_territorial_nome,unidade_medida_codigo,unidade_medida_nome,valor,dimensao1_codigo,dimensao1_nome,dimensao2_codigo,dimensao2_nome,dimensao3_codigo,dimensao3_nome,dimensao4_codigo,dimensao4_nome,valor_convertido,fonte_arquivo,tipo_dado,dimensao5_codigo,dimensao5_nome
1,Brasil,2,%,40.7,1,Brasil,202108,jun-jul-ago 2021,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,40.7,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202108,jun-jul-ago 2021,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,1.1,1,Brasil,202108,jun-jul-ago 2021,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,1.1,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202108,jun-jul-ago 2021,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,2.9,1,Brasil,202108,jun-jul-ago 2021,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,2.9,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202108,jun-jul-ago 2021,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,40.7,1,Brasil,202109,jul-ago-set 2021,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,40.7,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202109,jul-ago-set 2021,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,0.6,1,Brasil,202109,jul-ago-set 2021,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,0.6,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202109,jul-ago-set 2021,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,2.6,1,Brasil,202109,jul-ago-set 2021,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,2.6,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202109,jul-ago-set 2021,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,40.8,1,Brasil,202110,ago-set-out 2021,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,40.8,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202110,ago-set-out 2021,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,0.5,1,Brasil,202110,ago-set-out 2021,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202110,ago-set-out 2021,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,2.3,1,Brasil,202110,ago-set-out 2021,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,2.3,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202110,ago-set-out 2021,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,40.7,1,Brasil,202111,set-out-nov 2021,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,40.7,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202111,set-out-nov 2021,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,0.1,1,Brasil,202111,set-out-nov 2021,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,0.1,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202111,set-out-nov 2021,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,1.9,1,Brasil,202111,set-out-nov 2021,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,1.9,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202111,set-out-nov 2021,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,40.8,1,Brasil,202112,out-nov-dez 2021,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,40.8,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202112,out-nov-dez 2021,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,0.1,1,Brasil,202112,out-nov-dez 2021,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,0.1,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202112,out-nov-dez 2021,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,1.6,1,Brasil,202112,out-nov-dez 2021,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,1.6,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202112,out-nov-dez 2021,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,40.5,1,Brasil,202201,nov-dez-jan 2022,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,40.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202201,nov-dez-jan 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.3,1,Brasil,202201,nov-dez-jan 2022,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.3,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202201,nov-dez-jan 2022,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,1.2,1,Brasil,202201,nov-dez-jan 2022,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,1.2,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202201,nov-dez-jan 2022,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,40.3,1,Brasil,202202,dez-jan-fev 2022,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,40.3,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202202,dez-jan-fev 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,202202,dez-jan-fev 2022,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.4,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202202,dez-jan-fev 2022,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,1.2,1,Brasil,202202,dez-jan-fev 2022,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,1.2,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202202,dez-jan-fev 2022,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,40.2,1,Brasil,202203,jan-fev-mar 2022,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,40.2,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202203,jan-fev-mar 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,202203,jan-fev-mar 2022,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.6,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202203,jan-fev-mar 2022,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,1.0,1,Brasil,202203,jan-fev-mar 2022,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,1.0,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202203,jan-fev-mar 2022,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,40.2,1,Brasil,202204,fev-mar-abr 2022,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,40.2,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202204,fev-mar-abr 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.3,1,Brasil,202204,fev-mar-abr 2022,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.3,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202204,fev-mar-abr 2022,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,0.9,1,Brasil,202204,fev-mar-abr 2022,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,0.9,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202204,fev-mar-abr 2022,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,40.2,1,Brasil,202205,mar-abr-mai 2022,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,40.2,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202205,mar-abr-mai 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,202205,mar-abr-mai 2022,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.1,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202205,mar-abr-mai 2022,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,0.7,1,Brasil,202205,mar-abr-mai 2022,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,0.7,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202205,mar-abr-mai 2022,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,40.0,1,Brasil,202206,abr-mai-jun 2022,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,40.0,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202206,abr-mai-jun 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,202206,abr-mai-jun 2022,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.1,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202206,abr-mai-jun 2022,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,202206,abr-mai-jun 2022,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.1,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202206,abr-mai-jun 2022,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,39.9,1,Brasil,202207,mai-jun-jul 2022,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,39.9,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202207,mai-jun-jul 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.3,1,Brasil,202207,mai-jun-jul 2022,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.3,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202207,mai-jun-jul 2022,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,202207,mai-jun-jul 2022,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.4,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,A,1,Brasil,202207,mai-jun-jul 2022,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,39.8,1,Brasil,202208,jun-jul-ago 2022,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,39.8,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202208,jun-jul-ago 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,202208,jun-jul-ago 2022,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.4,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202208,jun-jul-ago 2022,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.9,1,Brasil,202208,jun-jul-ago 2022,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.9,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202208,jun-jul-ago 2022,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,39.5,1,Brasil,202209,jul-ago-set 2022,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,39.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202209,jul-ago-set 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.5,1,Brasil,202209,jul-ago-set 2022,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202209,jul-ago-set 2022,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-1.1,1,Brasil,202209,jul-ago-set 2022,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-1.1,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202209,jul-ago-set 2022,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,39.2,1,Brasil,202210,ago-set-out 2022,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,39.2,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202210,ago-set-out 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,202210,ago-set-out 2022,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.7,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202210,ago-set-out 2022,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-1.6,1,Brasil,202210,ago-set-out 2022,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-1.6,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202210,ago-set-out 2022,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,39.0,1,Brasil,202211,set-out-nov 2022,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,39.0,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202211,set-out-nov 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.8,1,Brasil,202211,set-out-nov 2022,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.8,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202211,set-out-nov 2022,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-1.7,1,Brasil,202211,set-out-nov 2022,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-1.7,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202211,set-out-nov 2022,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,38.9,1,Brasil,202212,out-nov-dez 2022,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,38.9,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202212,out-nov-dez 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,202212,out-nov-dez 2022,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.6,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202212,out-nov-dez 2022,12469,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-1.9,1,Brasil,202212,out-nov-dez 2022,12470,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-1.9,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1694,Nenhuma,Z,1,Brasil,202212,out-nov-dez 2022,12471,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,39.1,1,Brasil,202301,nov-dez-jan 2023,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,39.1,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,2,%,0.5,1,Brasil,202301,nov-dez-jan 2023,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,,0.5,pnad_despesas_consumo_raw.csv,despesas,,
1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,202301,nov-dez-jan 2023,12468,"Variação em relação a três trimestres móveis anteriores - Taxa de informalidade das pessoas de 14 anos ou mais de idade, ocupadas na semana de referência",,,-0.1,pnad_despesas_consumo_raw.csv,despesas,,
